algorithm,user_id,diversity_mode,solution_rank,preference,cost,time,penalty,nutrition_penalty,diversity_score,breakfast_ids,lunch_dinner_ids,menu_ids,nutrient_totals,dri_limits
NSGA-II,1,with_diversity,29,45.2,31.6,208.0,0.576264,0.576264,7,"[51, 50, 20]","[330, 122, 168, 317, 264, 158, 353, 161]","[51, 50, 20, 330, 122, 168, 317, 264, 158, 353, 161]","{""Calcium, Ca"": 1038.217, ""Copper, Cu"": 1.9074491, ""Iron, Fe"": 19.823660000000004, ""Magnesium, Mg"": 467.1871, ""Manganese, Mn"": 3.2820301, ""Phosphorus, P"": 1247.2064, ""Sodium, Na"": 2629.9596, ""Potassium, K"": 4545.4412, ""Zinc, Zn"": 9.3413701, ""Carbohydrate, by difference"": 339.97920999999997, ""Fiber, total dietary"": 57.371121, ""Protein"": 90.80856000000001, ""Energy"": 2425.4446000000003, ""Vitamin A"": 1304.0884500000002, ""Vitamin B-6"": 3.6026179999999997, ""Vitamin B-12"": 36.039032, ""Vitamin C, total ascorbic acid"": 327.15743399999997, ""Vitamin D"": 8.590175400000001, ""Vitamin E (alpha-tocopherol)"": 27.467950000000002, ""Thiamin"": 4.611590099999999, ""Riboflavin"": 4.325625, ""Niacin"": 10.285325, ""Pantothenic acid"": 157.15979000000002, ""Vitamin B-9 Folic acid"": 336.49650999999994, ""Vitamin B-7"": 14.307349, ""Total lipid (fat)"": 109.05935}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,30,3.2,23.95,285.0,0.885397,0.885397,6,"[72, 30]","[100, 334, 176, 252, 160, 375, 330, 336]","[72, 30, 100, 334, 176, 252, 160, 375, 330, 336]","{""Calcium, Ca"": 751.8439000000001, ""Copper, Cu"": 1.813692, ""Iron, Fe"": 18.154629999999997, ""Magnesium, Mg"": 307.21099999999996, ""Manganese, Mn"": 2.6108959999999994, ""Phosphorus, P"": 1154.6858000000002, ""Sodium, Na"": 1204.6041999999998, ""Potassium, K"": 4807.466, ""Zinc, Zn"": 18.03352, ""Carbohydrate, by difference"": 299.07714, ""Fiber, total dietary"": 25.75949, ""Protein"": 89.66504999999998, ""Energy"": 2717.1386, ""Vitamin A"": 1538.72811, ""Vitamin B-6"": 3.7208750000000004, ""Vitamin B-12"": 7.63713, ""Vitamin C, total ascorbic acid"": 415.9221, ""Vitamin D"": 0.2859047, ""Vitamin E (alpha-tocopherol)"": 32.15344, ""Thiamin"": 4.87732, ""Riboflavin"": 1.8924839999999998, ""Niacin"": 19.449170000000002, ""Pantothenic acid"": 133.335193, ""Vitamin B-9 Folic acid"": 335.44809999999995, ""Vitamin B-7"": 9.45774, ""Total lipid (fat)"": 137.99043999999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,31,30.0,20.13,610.0,0.97231,0.97231,10,"[54, 64, 70]","[372, 252, 98, 377, 111, 160, 112, 191, 328, 254, 139]","[54, 64, 70, 372, 252, 98, 377, 111, 160, 112, 191, 328, 254, 139]","{""Calcium, Ca"": 493.90430000000003, ""Copper, Cu"": 1.7085178000000003, ""Iron, Fe"": 15.888962000000001, ""Magnesium, Mg"": 400.5307, ""Manganese, Mn"": 10.948494100000001, ""Phosphorus, P"": 1201.5994, ""Sodium, Na"": 1614.1415000000002, ""Potassium, K"": 4453.478999999999, ""Zinc, Zn"": 13.789117999999998, ""Carbohydrate, by difference"": 326.6117900000001, ""Fiber, total dietary"": 30.416789, ""Protein"": 69.06794, ""Energy"": 2742.0975999999996, ""Vitamin A"": 656.23228, ""Vitamin B-6"": 3.2778706999999994, ""Vitamin B-12"": 4.502221, ""Vitamin C, total ascorbic acid"": 376.34620400000006, ""Vitamin D"": 0.28131139999999993, ""Vitamin E (alpha-tocopherol)"": 51.494780000000006, ""Thiamin"": 10.063518, ""Riboflavin"": 5.8123656, ""Niacin"": 10.202753, ""Pantothenic acid"": 31.764967, ""Vitamin B-9 Folic acid"": 400.32345999999995, ""Vitamin B-7"": 29.381804000000002, ""Total lipid (fat)"": 137.98568}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,32,96.2,45.12,859.0,0.786906,0.786906,11,"[26, 21, 1, 5, 80, 74, 23]","[99, 331, 149, 98, 374, 294, 245, 329, 375, 343, 108, 147, 266, 161]","[26, 21, 1, 5, 80, 74, 23, 99, 331, 149, 98, 374, 294, 245, 329, 375, 343, 108, 147, 266, 161]","{""Calcium, Ca"": 693.64894, ""Copper, Cu"": 2.140666, ""Iron, Fe"": 20.559738399999997, ""Magnesium, Mg"": 425.6028, ""Manganese, Mn"": 3.3482429999999996, ""Phosphorus, P"": 1507.87894, ""Sodium, Na"": 2619.7555700000003, ""Potassium, K"": 5511.1296, ""Zinc, Zn"": 11.334268600000001, ""Carbohydrate, by difference"": 308.09033999999997, ""Fiber, total dietary"": 29.942717599999995, ""Protein"": 106.7339035, ""Energy"": 2752.07733, ""Vitamin A"": 754.4867859999999, ""Vitamin B-6"": 3.5710646999999995, ""Vitamin B-12"": 37.3760418, ""Vitamin C, total ascorbic acid"": 302.3400347, ""Vitamin D"": 0.8725206000000001, ""Vitamin E (alpha-tocopherol)"": 60.04288, ""Thiamin"": 7.9150638, ""Riboflavin"": 7.0442735999999995, ""Niacin"": 35.9668372, ""Pantothenic acid"": 55.4597492, ""Vitamin B-9 Folic acid"": 393.82059, ""Vitamin B-7"": 22.475512, ""Total lipid (fat)"": 136.72982020000003}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,33,58.4,37.77,690.0,0.792992,0.792992,11,"[16, 5, 26, 70, 39, 4]","[123, 95, 232, 133, 366, 334, 286, 161, 336, 284, 266, 245]","[16, 5, 26, 70, 39, 4, 123, 95, 232, 133, 366, 334, 286, 161, 336, 284, 266, 245]","{""Calcium, Ca"": 712.6229979999999, ""Copper, Cu"": 1.6980287, ""Iron, Fe"": 16.1239529, ""Magnesium, Mg"": 317.68727999999993, ""Manganese, Mn"": 2.4386034, ""Phosphorus, P"": 1192.1955328, ""Sodium, Na"": 2301.94643, ""Potassium, K"": 4625.000088000001, ""Zinc, Zn"": 8.577897600000002, ""Carbohydrate, by difference"": 344.47492, ""Fiber, total dietary"": 43.57377460000001, ""Protein"": 89.03222079999999, ""Energy"": 2692.5389300000006, ""Vitamin A"": 358.28044, ""Vitamin B-6"": 2.485847, ""Vitamin B-12"": 35.498828, ""Vitamin C, total ascorbic acid"": 262.78212399999995, ""Vitamin D"": 0.20227699999999998, ""Vitamin E (alpha-tocopherol)"": 40.765710000000006, ""Thiamin"": 5.0830910000000005, ""Riboflavin"": 6.860554699999999, ""Niacin"": 28.556440200000004, ""Pantothenic acid"": 111.90064, ""Vitamin B-9 Folic acid"": 450.28591, ""Vitamin B-7"": 11.604776, ""Total lipid (fat)"": 133.0106002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,34,64.9,45.53,277.0,0.884056,0.884056,10,"[26, 21, 1, 5, 80, 74, 62]","[245, 218, 329, 375, 343, 260, 108, 147, 113, 251]","[26, 21, 1, 5, 80, 74, 62, 245, 218, 329, 375, 343, 260, 108, 147, 113, 251]","{""Calcium, Ca"": 914.097, ""Copper, Cu"": 1.4904048, ""Iron, Fe"": 17.654246399999998, ""Magnesium, Mg"": 370.01093, ""Manganese, Mn"": 3.3616772000000004, ""Phosphorus, P"": 1137.1495667000002, ""Sodium, Na"": 2605.0029100000006, ""Potassium, K"": 5213.5217, ""Zinc, Zn"": 9.513026100000001, ""Carbohydrate, by difference"": 341.80738999999994, ""Fiber, total dietary"": 46.051172599999994, ""Protein"": 68.2254855, ""Energy"": 2720.7571000000003, ""Vitamin A"": 72.39513600000001, ""Vitamin B-6"": 2.6024119000000003, ""Vitamin B-12"": 48.448489, ""Vitamin C, total ascorbic acid"": 277.6665547, ""Vitamin D"": 8.6790911, ""Vitamin E (alpha-tocopherol)"": 40.999469999999995, ""Thiamin"": 4.948211700000001, ""Riboflavin"": 6.8026605, ""Niacin"": 13.487624000000002, ""Pantothenic acid"": 53.957906300000005, ""Vitamin B-9 Folic acid"": 567.6983299999999, ""Vitamin B-7"": 19.806295, ""Total lipid (fat)"": 134.142338}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,35,73.6,42.43,822.0,0.805907,0.805907,10,"[1, 5, 80, 74, 13, 54]","[149, 98, 374, 294, 245, 327, 329, 362, 375, 343, 147, 266, 336]","[1, 5, 80, 74, 13, 54, 149, 98, 374, 294, 245, 327, 329, 362, 375, 343, 147, 266, 336]","{""Calcium, Ca"": 668.50072, ""Copper, Cu"": 2.0641616, ""Iron, Fe"": 21.586724599999997, ""Magnesium, Mg"": 448.58216999999996, ""Manganese, Mn"": 3.445224399999999, ""Phosphorus, P"": 1536.0051400000002, ""Sodium, Na"": 2559.1563200000005, ""Potassium, K"": 5934.6789, ""Zinc, Zn"": 11.427386600000002, ""Carbohydrate, by difference"": 313.37009, ""Fiber, total dietary"": 29.157886599999994, ""Protein"": 102.78878749999998, ""Energy"": 2747.1402299999995, ""Vitamin A"": 560.77512, ""Vitamin B-6"": 3.8381458, ""Vitamin B-12"": 35.8851618, ""Vitamin C, total ascorbic acid"": 230.47417699999997, ""Vitamin D"": 0.32439650000000003, ""Vitamin E (alpha-tocopherol)"": 59.11742, ""Thiamin"": 6.2061003, ""Riboflavin"": 6.4379655, ""Niacin"": 36.5765792, ""Pantothenic acid"": 51.245106, ""Vitamin B-9 Folic acid"": 413.13462, ""Vitamin B-7"": 26.578322, ""Total lipid (fat)"": 136.07255020000002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,36,23.2,22.83,255.0,0.424069,0.424069,9,"[5, 15, 74, 81, 68, 11]","[176, 118, 126, 160]","[5, 15, 74, 81, 68, 11, 176, 118, 126, 160]","{""Calcium, Ca"": 763.85738, ""Copper, Cu"": 1.3240655000000001, ""Iron, Fe"": 25.1995686, ""Magnesium, Mg"": 396.68692999999996, ""Manganese, Mn"": 3.0491392, ""Phosphorus, P"": 1437.7518, ""Sodium, Na"": 1697.43102, ""Potassium, K"": 5393.2891, ""Zinc, Zn"": 21.1206666, ""Carbohydrate, by difference"": 224.87315999999998, ""Fiber, total dietary"": 35.1451326, ""Protein"": 107.7336155, ""Energy"": 2510.691, ""Vitamin A"": 767.0438399999999, ""Vitamin B-6"": 3.165041, ""Vitamin B-12"": 21.198, ""Vitamin C, total ascorbic acid"": 329.603292, ""Vitamin D"": 0.0508977, ""Vitamin E (alpha-tocopherol)"": 44.833999999999996, ""Thiamin"": 5.69769, ""Riboflavin"": 4.186969, ""Niacin"": 24.428449999999998, ""Pantothenic acid"": 28.457383, ""Vitamin B-9 Folic acid"": 478.00519999999995, ""Vitamin B-7"": 12.77723, ""Total lipid (fat)"": 137.98778}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,37,26.8,19.19,590.0,0.955203,0.955203,9,"[58, 54, 46]","[366, 200, 334, 198, 300, 350, 286, 252, 284]","[58, 54, 46, 366, 200, 334, 198, 300, 350, 286, 252, 284]","{""Calcium, Ca"": 968.4763780000001, ""Copper, Cu"": 1.4799724999999997, ""Iron, Fe"": 16.9038763, ""Magnesium, Mg"": 475.98538999999994, ""Manganese, Mn"": 9.394402000000001, ""Phosphorus, P"": 1620.6993928, ""Sodium, Na"": 1138.8553100000001, ""Potassium, K"": 4837.9891880000005, ""Zinc, Zn"": 16.214435, ""Carbohydrate, by difference"": 344.50374, ""Fiber, total dietary"": 33.89165, ""Protein"": 76.3134233, ""Energy"": 2683.9438, ""Vitamin A"": 1448.63698, ""Vitamin B-6"": 3.7311425, ""Vitamin B-12"": 2.69895, ""Vitamin C, total ascorbic acid"": 370.04717299999993, ""Vitamin D"": 0.7117671, ""Vitamin E (alpha-tocopherol)"": 55.601519999999994, ""Thiamin"": 4.349197299999999, ""Riboflavin"": 2.257882, ""Niacin"": 9.625405, ""Pantothenic acid"": 12.538673, ""Vitamin B-9 Folic acid"": 559.0974, ""Vitamin B-7"": 30.113652000000002, ""Total lipid (fat)"": 122.98968}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,38,11.7,13.4,417.0,0.628089,0.628089,7,"[7, 59, 82]","[198, 172, 214, 110, 189, 139, 245]","[7, 59, 82, 198, 172, 214, 110, 189, 139, 245]","{""Calcium, Ca"": 789.89144, ""Copper, Cu"": 1.726435, ""Iron, Fe"": 15.997745, ""Magnesium, Mg"": 365.10709999999995, ""Manganese, Mn"": 4.319815999999999, ""Phosphorus, P"": 1272.4593, ""Sodium, Na"": 2225.9246700000003, ""Potassium, K"": 4539.709000000001, ""Zinc, Zn"": 8.442651000000001, ""Carbohydrate, by difference"": 241.57876000000002, ""Fiber, total dietary"": 55.8662509, ""Protein"": 65.70911600000001, ""Energy"": 2396.3125, ""Vitamin A"": 319.3303200000001, ""Vitamin B-6"": 2.2613354, ""Vitamin B-12"": 5.280796100000001, ""Vitamin C, total ascorbic acid"": 398.89288, ""Vitamin D"": 2.9784183000000004, ""Vitamin E (alpha-tocopherol)"": 37.982220000000005, ""Thiamin"": 3.359527, ""Riboflavin"": 1.9929931, ""Niacin"": 9.511963, ""Pantothenic acid"": 101.526623, ""Vitamin B-9 Folic acid"": 545.7725, ""Vitamin B-7"": 12.961825, ""Total lipid (fat)"": 137.96997}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
NSGA-II,1,with_diversity,39,87.9,38.07,757.0,1.488272,1.488272,10,"[22, 15, 12, 63]","[149, 98, 374, 294, 245, 218, 327, 329, 362, 266]","[22, 15, 12, 63, 149, 98, 374, 294, 245, 218, 327, 329, 362, 266]","{""Calcium, Ca"": 312.10314000000005, ""Copper, Cu"": 1.2837052, ""Iron, Fe"": 13.464921, ""Magnesium, Mg"": 253.01784000000006, ""Manganese, Mn"": 1.7062702, ""Phosphorus, P"": 1115.7020400000001, ""Sodium, Na"": 1943.329, ""Potassium, K"": 3188.1517999999996, ""Zinc, Zn"": 9.017233999999998, ""Carbohydrate, by difference"": 299.40445, ""Fiber, total dietary"": 12.789684000000003, ""Protein"": 105.317762, ""Energy"": 2755.8820299999998, ""Vitamin A"": 1414.5372, ""Vitamin B-6"": 2.3480318000000002, ""Vitamin B-12"": 6.675601800000001, ""Vitamin C, total ascorbic acid"": 151.423685, ""Vitamin D"": 0.29368150000000004, ""Vitamin E (alpha-tocopherol)"": 33.87362, ""Thiamin"": 5.4036688999999996, ""Riboflavin"": 1.1081689000000001, ""Niacin"": 31.145667200000002, ""Pantothenic acid"": 7.340027, ""Vitamin B-9 Folic acid"": 170.97482000000002, ""Vitamin B-7"": 15.487186, ""Total lipid (fat)"": 131.5235702}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
